Num_Acc,an,mois,jour,hrmn,com,agg,int,col,lum,atm,catr,circ,prof,lartpc,larrout,surf,infra,situ,grav,sexe,age,trajet,equipement,obs,obsm,choc,manv,typevehicules,manoeuvehicules,numVehicules
201000038122,2010,8,5,16:00,59447,1,1,6,1,1,3,2,1,0,0,1,0,1,2,1,22,5,2,1,0,1,1,7,0,1.0
201600033427,2016,4,4,14:04,73065,2,2,6,1,1,4,2,1,0,110,1,5,1,2,1,61,1,2,0,2,8,2,14,16,1.0
201000008735,2010,9,3,16:45,63426,1,1,1,1,1,3,2,2,0,70,1,5,1,2,1,70,5,2,0,2,8,15,10,1,1.0
202100054396,2021,1,3,16:17,97114,1,1,3,1,1,2,2,1,0,-1,1,0,1,2,1,65,5,2,0,2,0,13,7,17,1.0
201900050562,2019,7,7,08:50,77407,2,1,2,1,1,4,2,2,0,0,1,0,1,2,1,62,5,2,0,2,1,2,1,2,1.0
201400018829,2014,3,1,14:15,64512,2,1,1,1,1,3,2,4,28,66,1,0,1,2,2,84,5,2,0,2,8,19,7,1,1.0
200700084442,2007,12,3,18:00,97111,1,1,1,3,1,2,-1,-1,0,0,1,0,1,2,1,48,0,0,0,2,1,5,7,1,1.0
201300019216,2013,2,4,16:30,34169,1,3,1,1,1,4,2,-1,0,6,-1,0,0,2,1,41,5,2,0,2,1,1,7,15,1.0
201600003508,2016,2,3,10:15,87020,1,1,1,1,1,3,2,2,0,70,1,0,1,2,1,56,5,1,0,0,4,2,7,0,1.0
200700054597,2007,9,6,20:45,34077,2,1,6,3,1,9,-1,2,0,20,1,0,5,2,1,77,5,0,0,1,1,5,0,0,
201200061154,2012,4,2,19:00,97101,2,9,3,5,1,2,1,1,0,0,1,0,1,2,1,68,0,9,0,2,1,19,7,1,1.0
201900044744,2019,9,6,20:15,74070,1,1,5,3,1,3,2,1,0,0,1,0,1,2,1,50,5,2,0,0,4,2,7,2,1.0
201400008372,2014,5,3,13:45,84069,1,1,1,1,1,3,2,2,0,40,1,0,1,2,1,64,0,2,0,2,0,1,7,1,1.0
200500062692,2005,10,2,18:30,22333,1,1,3,1,1,3,2,2,0,76,1,0,1,2,1,71,5,0,0,2,8,15,7,1,1.0
201900027117,2019,3,5,23:20,81004,2,1,5,4,1,2,1,3,0,0,1,0,1,2,1,37,5,0,0,0,4,0,0,0,2.0
201100003031,2011,9,2,15:00,44163,1,4,1,1,1,3,2,1,0,66,1,0,1,2,1,73,5,2,0,2,8,15,7,1,1.0
201200004643,2012,8,1,16:15,69009,1,2,1,1,1,3,2,2,0,72,1,0,1,2,1,59,1,2,0,2,4,15,7,13,1.0
201300008548,2013,6,1,15:45,30269,1,1,1,1,1,3,2,2,0,65,1,0,1,2,1,60,5,2,0,0,3,1,7,1,1.0
202000006510,2020,6,7,09:10,49092,1,1,7,1,1,3,2,1,0,-1,1,0,1,2,1,70,5,2,0,0,0,0,0,0,
200700075854,2007,12,1,15:30,11266,2,1,1,1,1,4,3,2,0,95,1,5,1,2,1,69,0,0,0,2,1,1,7,1,1.0
201700032259,2017,9,2,16:00,41068,1,1,1,1,1,3,2,1,0,52,1,0,1,2,1,65,5,2,0,2,1,1,7,17,1.0
200700040268,2007,7,2,10:45,38517,2,1,2,1,1,3,2,1,0,65,1,0,1,2,1,38,5,2,0,2,1,1,7,16,1.0
201300003272,2013,10,3,15:30,17447,1,1,2,1,1,3,2,1,0,65,1,0,1,2,1,65,5,2,0,2,4,1,7,1,1.0
201200045178,2012,10,3,20:40,77083,2,1,2,5,1,3,3,1,0,81,1,0,1,2,1,15,5,4,0,2,9,19,7,1,1.0
201700001008,2017,5,3,12:35,49162,1,1,3,1,1,3,2,1,0,67,1,0,1,2,1,84,5,2,0,2,3,13,7,2,1.0
201700038965,2017,10,2,20:20,91421,2,1,3,5,1,3,2,1,0,100,1,2,1,2,1,48,5,2,0,2,7,19,7,1,1.0
201800017108,2018,5,7,13:15,61345,2,1,6,1,7,9,-1,1,0,0,1,0,5,2,1,86,5,9,14,0,1,1,0,0,
200500019157,2005,4,5,16:30,24037,2,1,6,1,1,4,2,1,0,98,1,0,1,2,1,83,5,9,0,2,8,17,17,13,1.0
200900063833,2009,10,1,22:45,62034,2,1,6,5,1,4,2,1,0,61,1,0,4,2,1,39,1,9,1,0,1,1,0,0,
201600003436,2016,7,6,10:15,17283,2,3,3,1,1,3,2,4,0,48,1,0,1,2,1,76,5,2,0,2,8,9,7,1,1.0
200900001909,2009,3,1,15:30,75108,2,2,3,1,1,4,1,2,0,106,1,0,1,2,1,65,0,2,0,2,9,7,14,16,1.0
201800032837,2018,3,1,17:18,71076,2,2,3,1,1,4,2,1,0,0,1,0,1,2,1,81,5,2,0,2,0,19,7,1,1.0
200600043095,2006,7,2,11:15,31076,1,1,1,1,1,2,2,1,0,71,1,0,1,2,1,85,5,0,0,0,4,13,14,1,1.0
202000022557,2020,7,5,15:10,86182,1,1,7,1,1,3,2,2,0,-1,1,0,1,2,1,68,5,0,0,0,0,1,0,0,
201900003476,2019,3,3,14:00,22282,2,1,7,1,1,3,2,1,0,0,1,0,5,2,1,79,5,0,0,0,0,0,0,0,
200600030415,2006,6,6,15:30,44189,1,1,3,1,1,3,2,1,0,0,1,0,1,2,1,10,5,0,0,2,8,9,7,1,1.0
201700004293,2017,6,7,11:30,84004,1,1,1,1,1,3,2,1,68,80,1,0,1,2,1,73,5,2,0,2,1,13,7,1,1.0
200800007138,2008,2,3,12:45,13011,1,1,6,1,1,3,2,2,0,75,1,0,3,2,1,81,5,2,13,0,2,1,0,0,
200700082085,2007,3,5,21:38,97411,2,1,5,4,1,4,2,2,0,0,1,0,1,2,1,19,5,2,0,2,1,1,7,1,1.0
201500039937,2015,9,4,22:40,93007,2,1,6,5,1,4,2,1,0,0,1,0,1,2,1,36,0,9,0,2,0,2,7,2,1.0
202100012335,2021,10,3,07:40,33442,1,1,2,2,1,3,2,2,0,-1,1,0,1,2,1,59,1,0,0,0,4,0,10,1,1.0
201700003884,2017,12,1,18:40,4086,1,1,2,3,1,3,2,1,0,69,1,0,1,2,1,46,3,4,0,0,6,2,7,1,1.0
201200006780,2012,1,5,17:45,68296,1,1,1,3,2,4,2,2,0,65,2,0,1,2,1,23,5,9,0,0,9,23,10,1,1.0
200900044286,2009,11,2,15:30,30133,1,1,2,1,1,3,3,1,58,130,1,0,1,2,1,70,3,1,0,0,4,2,7,2,1.0
200500025990,2005,5,5,11:15,67511,2,1,7,1,1,4,2,-1,0,35,1,0,1,2,1,69,5,2,0,0,2,1,0,0,
200800012987,2008,3,6,19:45,59456,1,1,1,3,1,3,2,1,0,60,1,0,1,2,1,51,9,9,0,2,9,0,7,1,1.0
201400009280,2014,6,3,15:45,91129,1,1,2,1,1,3,2,3,0,71,1,0,1,2,1,65,5,2,0,2,4,2,7,1,1.0
200800009548,2008,2,4,13:30,83098,1,3,3,1,8,3,2,1,0,60,1,0,1,2,1,61,5,2,0,2,3,15,33,1,1.0
201900039349,2019,2,2,13:10,75117,2,1,2,1,1,4,1,1,0,0,1,0,1,2,1,62,9,2,0,2,4,5,7,4,1.0
201600002036,2016,9,6,17:00,49126,1,1,5,1,1,4,2,2,0,0,1,0,1,2,1,12,5,2,0,0,1,1,10,1,1.0
201200009640,2012,6,3,16:30,77352,1,1,2,1,1,3,2,1,0,74,1,0,1,2,1,65,5,2,0,0,4,2,7,2,1.0
201600000645,2016,10,4,16:25,76533,1,1,1,1,1,3,2,1,0,70,1,0,1,2,1,75,5,2,0,2,1,1,7,13,1.0
201900000613,2019,11,5,15:35,47147,1,3,1,1,7,3,2,2,0,0,1,0,1,2,1,71,5,2,0,2,1,1,7,15,1.0
201700002305,2017,10,3,11:00,38474,1,1,5,1,1,9,2,1,33,33,1,0,5,2,1,83,5,2,0,2,1,1,1,1,2.0
200600001882,2006,1,3,17:25,62193,2,2,6,3,1,4,2,1,0,0,1,4,0,2,1,15,5,4,0,4,7,1,19,1,1.0
201600000714,2016,9,2,18:00,27491,1,1,1,1,7,3,2,1,0,67,1,0,1,2,1,53,5,2,0,2,1,1,10,17,1.0
201700020738,2017,8,7,11:00,95365,1,3,1,1,1,3,2,1,0,0,1,5,1,2,1,71,5,2,0,2,1,15,7,15,1.0
200900029008,2009,3,3,14:25,13056,1,1,1,1,1,3,2,2,0,35,1,0,1,2,1,78,5,9,0,2,1,1,7,1,1.0
201600005659,2016,12,5,22:00,63211,2,1,4,5,1,3,2,1,0,102,1,0,1,2,2,55,5,2,0,2,8,1,7,1,2.0
200700026051,2007,5,3,14:30,73034,1,1,6,1,1,3,2,2,0,62,1,0,1,2,1,51,5,2,0,1,1,1,0,0,
201700033807,2017,5,2,23:30,52182,2,4,6,3,1,3,2,1,0,15,3,0,0,2,1,56,5,2,15,0,1,6,0,0,
201000014723,2010,8,2,16:30,28313,2,1,2,1,1,3,2,1,0,61,1,0,1,2,1,72,5,1,0,0,6,1,7,1,1.0
201800006429,2018,5,1,10:17,72240,2,1,3,1,1,3,2,1,0,0,1,0,1,2,1,57,5,2,0,2,8,13,14,17,1.0
201600026709,2016,12,6,12:00,42218,2,1,7,5,1,4,1,1,0,0,-1,0,0,2,2,24,5,2,0,0,0,0,0,0,
202100025546,2021,8,5,07:15,97102,1,4,5,1,7,3,2,3,0,-1,1,0,1,2,1,66,5,2,0,2,1,0,10,15,1.0
201400036654,2014,9,4,12:30,83118,1,1,3,1,1,3,2,2,0,35,1,0,1,2,1,81,5,2,1,0,1,1,7,0,1.0
202000028437,2020,7,1,15:50,77482,2,1,2,1,1,3,3,1,0,-1,1,5,1,2,1,77,5,2,0,2,8,1,10,17,1.0
201400008138,2014,4,4,10:45,83113,1,1,7,1,1,3,2,1,0,35,1,0,1,2,1,66,5,2,0,0,0,1,0,0,
200700019085,2007,4,1,15:30,46075,1,1,1,1,1,3,2,1,0,79,1,0,1,2,1,80,5,2,0,2,4,1,7,1,1.0
202100035368,2021,6,4,16:15,46021,1,1,5,1,1,3,2,2,0,-1,1,0,1,2,1,80,5,2,0,2,1,13,7,0,2.0
200900066823,2009,8,5,12:15,38038,2,1,6,1,1,4,2,4,0,60,1,0,0,2,1,16,5,1,6,0,1,1,0,0,
201900004893,2019,10,7,16:05,68253,1,1,7,1,1,4,-1,2,0,0,1,0,8,2,1,64,5,2,0,0,0,1,0,0,
201100011880,2011,8,4,13:00,6071,1,1,7,1,1,3,2,2,0,63,1,0,1,2,2,65,5,2,10,0,8,1,0,0,
200600071962,2006,11,7,13:30,69184,1,1,7,1,1,3,2,2,0,50,1,0,1,2,1,71,5,0,13,0,1,0,0,0,
201300009597,2013,2,7,17:30,36093,1,1,2,1,1,3,2,1,0,0,1,0,1,2,2,64,5,2,0,2,4,1,7,1,1.0
200600017664,2006,4,4,20:00,31516,1,1,2,1,1,3,2,1,0,90,1,0,1,2,1,49,5,0,0,2,4,1,10,1,1.0
201600059084,2016,7,3,18:10,97411,2,3,1,5,1,4,2,-1,0,86,-1,0,1,2,1,41,5,2,0,2,1,16,37,15,1.0
201400008359,2014,11,7,11:15,84020,1,1,3,1,1,3,2,2,0,41,1,0,1,2,1,48,5,2,0,2,8,1,37,17,1.0
200500044973,2005,7,6,15:18,49007,2,1,7,1,1,4,-1,-1,0,70,9,0,1,2,1,13,5,9,0,0,0,14,0,0,
201200010050,2012,8,7,11:45,36058,1,1,1,1,1,3,2,1,0,0,1,0,0,2,1,57,5,8,0,2,1,18,1,14,1.0
200900052286,2009,6,2,18:26,34172,2,2,1,1,8,4,2,1,0,108,1,5,1,2,1,15,5,9,0,2,8,19,10,1,1.0
200700030272,2007,5,7,13:40,77305,2,1,3,1,1,9,1,1,0,57,1,0,1,2,1,13,5,4,0,2,2,9,7,5,1.0
202100026976,2021,7,6,11:30,88505,1,1,7,1,1,4,-1,2,0,-1,1,0,1,2,1,51,5,0,0,0,0,1,0,0,
201900053658,2019,10,7,18:40,11198,1,1,2,3,1,3,2,1,0,0,1,0,1,2,1,31,5,0,0,0,7,2,7,2,1.0
200800015906,2008,3,3,16:30,33530,1,2,3,1,1,3,2,2,0,52,1,0,1,2,1,13,5,0,0,2,8,9,33,1,1.0
202000000243,2020,9,1,13:45,33236,2,1,3,1,2,4,2,1,0,-1,2,0,5,2,2,49,5,0,0,2,1,1,7,26,1.0
201100007076,2011,7,7,11:15,7158,1,1,7,1,8,3,2,2,0,0,1,0,1,2,1,65,5,2,14,0,2,1,0,0,
201900049515,2019,2,6,14:15,26144,1,1,1,1,1,3,2,1,0,0,1,0,1,2,2,55,5,0,0,2,1,1,7,5,1.0
201600002487,2016,10,7,17:00,85226,2,1,1,1,1,4,3,-1,7,100,1,0,5,2,1,50,9,4,0,2,2,1,7,15,1.0
202100018246,2021,9,7,11:15,44028,2,1,7,1,1,3,2,2,0,-1,1,0,1,2,1,52,5,2,12,0,1,1,0,0,
202100023760,2021,8,2,10:00,1092,1,1,5,1,1,3,2,1,0,-1,1,0,1,2,1,72,5,0,0,2,1,1,7,17,1.0
201200031796,2012,7,2,14:10,59616,2,9,5,1,1,3,2,1,110,86,1,5,1,2,2,14,5,9,0,0,1,1,7,0,2.0
201700001928,2017,9,4,18:50,69057,1,1,6,1,1,3,2,2,0,0,9,0,1,2,1,63,0,2,0,2,0,19,7,1,1.0
201700024327,2017,6,3,15:50,11111,1,1,3,1,1,3,2,1,0,64,1,0,1,2,1,72,0,2,0,0,4,1,7,13,1.0
200700069624,2007,11,4,15:30,59183,2,9,3,1,1,4,2,1,0,0,1,2,1,2,1,37,1,4,0,2,9,18,17,16,1.0
200800035829,2008,6,1,10:45,75105,2,2,3,1,7,4,1,1,0,136,1,0,1,2,2,42,1,9,0,2,0,0,14,0,1.0
200500062588,2005,10,6,20:45,76050,1,1,2,3,1,3,2,4,0,66,1,0,1,2,1,18,5,0,0,0,4,1,7,1,1.0
201400005124,2014,4,4,17:30,42041,1,1,5,1,1,3,2,1,0,70,1,0,1,2,1,71,5,2,0,2,9,2,1,2,2.0
201700031653,2017,1,1,22:05,59183,2,2,1,5,9,4,2,-1,0,0,-1,0,1,2,1,21,5,9,0,2,0,0,7,0,1.0
201000001071,2010,5,1,15:00,60060,1,1,1,1,1,3,2,1,75,0,1,0,1,2,1,63,5,2,0,2,4,13,7,17,1.0
200700032171,2007,6,6,10:30,35139,1,1,3,1,1,4,2,2,0,41,1,0,1,2,1,64,5,0,0,2,8,13,7,17,1.0
201100016675,2011,10,5,15:30,37018,2,1,1,1,1,6,-1,2,0,32,9,6,1,2,2,54,1,8,0,2,1,1,32,1,1.0
201700007789,2017,9,4,10:55,34255,1,1,3,1,1,3,2,1,0,50,1,0,1,2,1,68,5,2,0,2,3,1,10,17,1.0
200500041989,2005,7,2,14:30,54295,1,1,1,1,1,2,2,4,0,66,1,0,1,2,1,55,5,2,0,2,8,1,7,1,1.0
202000006296,2020,8,3,18:15,51605,1,1,7,1,1,3,2,2,0,-1,1,0,1,2,2,28,5,0,0,0,8,1,0,0,
201100006150,2011,5,1,16:30,32418,1,1,1,1,1,3,2,1,0,56,1,0,1,2,2,51,5,1,0,2,4,2,10,2,1.0
200700023493,2007,4,1,13:15,76157,1,1,2,1,1,3,2,2,0,106,1,0,3,2,1,71,0,2,1,0,1,1,16,24,1.0
200600043011,2006,7,1,16:00,17385,1,1,5,1,1,3,2,1,0,58,1,0,1,2,2,68,5,0,0,2,8,15,7,17,1.0
200500048834,2005,8,5,17:30,1208,1,1,1,1,1,3,2,1,0,65,1,0,1,2,1,26,5,0,0,0,4,2,7,2,1.0
201400004692,2014,1,2,14:15,7348,1,1,1,1,1,3,2,1,0,63,1,5,1,2,1,84,5,9,0,2,8,19,10,1,1.0
201500008737,2015,12,1,16:15,66002,2,6,1,1,7,3,1,1,0,87,1,0,1,2,1,57,5,2,0,2,5,16,7,1,1.0
201800014555,2018,10,3,15:15,15015,2,1,6,1,1,3,2,1,0,0,1,0,1,2,1,66,5,2,0,2,7,1,21,1,1.0
200900061652,2009,4,3,21:30,76341,2,1,7,5,1,4,2,1,0,72,1,0,1,2,1,54,1,2,0,0,0,1,0,0,
200600073974,2006,12,7,15:15,38314,2,1,1,1,1,4,2,1,0,68,1,5,1,2,1,80,5,0,0,2,1,19,7,1,1.0
201600057975,2016,7,4,18:45,97103,1,1,2,1,1,2,3,2,71,106,1,0,1,2,1,22,4,2,0,2,0,2,7,1,1.0
201700031363,2017,6,5,21:30,33138,2,1,1,2,1,3,2,1,0,60,1,0,1,2,2,25,1,2,0,2,1,1,10,13,1.0
201900058819,2019,12,7,07:20,97309,1,1,2,1,1,3,2,1,0,0,1,0,1,2,1,15,5,0,0,0,4,2,7,2,1.0
200600016109,2006,3,3,12:25,38317,2,1,1,1,1,3,2,-1,0,0,1,5,1,2,2,48,1,2,0,0,0,0,13,16,1.0
200800000750,2008,1,7,10:00,29032,1,1,7,1,1,3,2,2,0,0,1,0,1,2,1,57,5,0,0,0,0,1,0,0,
201400039625,2014,11,3,12:10,92024,2,3,6,1,1,3,2,1,0,0,1,0,1,2,2,33,5,2,0,2,9,14,14,1,1.0
201400033579,2014,5,4,18:20,68066,1,1,3,1,1,3,2,1,0,60,1,0,1,2,1,58,5,9,0,2,8,15,2,1,1.0
201000003813,2010,3,7,11:00,72011,1,1,3,1,1,3,2,-1,0,60,1,0,1,2,1,55,5,1,0,2,4,1,7,1,1.0
202100051473,2021,2,2,11:25,5162,1,1,7,1,1,3,2,2,0,-1,1,0,1,2,1,61,5,2,0,0,0,0,0,0,
200900020007,2009,8,6,17:15,4124,1,1,5,1,1,3,2,1,57,0,1,0,1,2,1,66,5,2,0,2,6,1,7,0,2.0
201700005071,2017,7,7,11:00,91662,2,1,7,1,1,3,2,1,0,60,1,0,1,2,1,77,5,2,0,0,0,1,0,0,
201300006668,2013,10,3,15:00,10255,1,1,5,1,1,3,2,3,0,76,1,0,1,2,1,70,5,2,0,2,1,1,7,13,1.0
201000012890,2010,8,6,14:15,34052,1,1,6,1,1,3,2,4,0,0,1,0,1,2,1,64,5,2,0,9,5,2,0,0,
201300006112,2013,7,7,12:00,88270,1,1,6,1,6,3,2,1,0,75,1,0,1,2,1,32,5,2,0,2,0,1,7,1,1.0
202000030285,2020,6,6,21:10,98715,2,9,6,5,1,4,2,2,0,-1,1,0,3,2,1,40,5,4,15,0,1,26,0,0,
201300008343,2013,4,6,21:00,34332,1,9,1,3,3,3,2,1,109,0,2,0,1,2,1,39,5,4,0,2,2,15,7,1,1.0
201700014097,2017,6,4,10:35,60662,2,1,2,1,1,3,2,1,0,59,1,0,1,2,1,58,5,9,0,2,1,1,7,4,1.0
200700002709,2007,1,7,23:30,33039,2,3,3,5,1,4,2,1,0,80,1,0,1,2,1,38,5,9,0,2,8,15,7,1,1.0
201600008196,2016,10,7,16:10,5068,1,1,5,1,1,3,2,-1,0,66,1,0,1,2,2,51,5,2,0,2,4,1,7,2,2.0
202100037708,2021,5,7,09:26,22168,2,1,7,1,1,4,2,1,0,-1,1,0,8,2,1,58,5,2,0,0,0,1,0,0,
201100027691,2011,7,1,17:30,33318,2,6,3,1,1,4,2,2,0,0,1,0,1,2,2,55,1,2,0,2,9,16,17,16,1.0
201200002609,2012,5,1,17:30,33382,1,9,2,1,1,3,2,1,80,0,1,0,1,2,1,61,1,2,0,0,1,17,3,15,1.0
202000008807,2020,5,6,15:45,35291,1,2,3,1,1,3,-1,1,0,7,1,0,1,2,2,81,0,2,0,2,8,19,7,1,1.0
201300018993,2013,7,3,16:45,56184,1,1,2,1,1,3,2,4,0,50,1,0,1,2,1,77,5,2,0,2,9,1,15,1,1.0
201800019546,2018,11,2,11:15,77185,2,1,1,1,1,4,2,1,0,0,1,0,1,2,1,78,5,2,0,2,1,0,21,4,1.0
202000005059,2020,3,4,00:30,97103,2,1,2,3,1,2,3,1,0,-1,1,0,1,2,1,22,9,0,0,2,4,2,7,2,1.0
202000019175,2020,9,5,17:50,74051,1,1,7,1,1,3,2,1,0,-1,1,0,8,2,1,52,5,2,0,0,0,13,0,0,
201800019189,2018,4,3,14:15,51090,1,2,4,1,7,3,2,1,0,0,1,0,1,2,1,78,5,2,0,0,4,2,20,2,1.0
200600050750,2006,9,1,12:00,80024,1,1,3,1,1,2,2,1,0,70,1,5,1,2,1,61,5,0,0,2,3,19,7,1,1.0
201600011958,2016,7,5,12:00,24405,1,1,1,1,1,4,2,4,0,39,1,0,1,2,1,58,5,2,0,2,1,1,14,1,1.0
200800017450,2008,4,6,16:30,11024,2,9,1,1,1,3,2,-1,0,65,1,0,1,2,1,9,5,0,0,2,3,19,7,1,1.0
202000035839,2020,1,7,18:45,83115,1,1,2,2,1,3,2,2,0,-1,1,0,1,2,1,61,1,0,0,0,4,2,7,2,1.0
202100054153,2021,1,6,14:05,85280,1,1,3,1,1,3,2,1,0,-1,1,0,1,2,1,73,5,2,0,2,1,1,10,1,1.0
200500062938,2005,10,1,20:30,33498,1,1,6,3,1,3,2,1,0,60,1,0,1,2,1,36,9,0,0,2,4,1,7,0,1.0
201000043616,2010,6,1,16:40,78015,1,1,6,1,1,3,2,2,0,70,1,0,1,2,1,60,5,2,12,0,1,1,0,0,
201600037012,2016,5,1,11:42,91471,1,2,3,1,1,4,2,1,0,86,1,5,0,2,1,72,5,2,0,2,2,1,14,1,1.0
202100002549,2021,12,7,02:30,80576,1,1,2,3,5,3,2,1,0,-1,2,0,1,2,1,44,5,0,0,0,4,1,7,1,1.0
201500006339,2015,3,5,17:00,68228,1,3,3,1,1,3,2,1,0,66,1,0,0,2,1,76,5,2,0,2,8,9,7,1,1.0
201000018526,2010,8,1,18:15,38431,2,1,1,1,7,3,2,2,0,60,1,0,1,2,1,56,5,2,0,2,1,0,7,13,1.0
200600074385,2006,12,5,15:00,39415,2,3,3,1,1,3,2,1,0,66,1,0,1,2,1,94,5,0,0,2,8,19,7,1,1.0
201700032039,2017,4,1,12:10,59599,2,2,1,1,1,4,2,1,0,0,1,0,0,2,1,17,2,2,0,2,3,1,7,1,1.0
201600004759,2016,10,3,11:45,7324,2,1,3,1,1,4,2,-1,0,60,1,0,1,2,2,62,1,1,0,2,3,11,7,1,1.0
201000004076,2010,7,7,21:15,33056,2,1,5,1,1,4,2,-1,0,30,1,0,5,2,2,25,5,1,0,2,1,1,7,14,1.0
202100043256,2021,4,4,18:15,18013,1,1,7,1,1,3,2,1,0,-1,1,0,3,2,1,76,5,0,16,0,1,13,0,0,
202100009845,2021,11,2,14:50,53155,1,1,7,1,1,4,2,2,0,-1,1,0,3,2,1,62,5,0,13,0,0,13,0,0,
201600056931,2016,8,4,10:38,75112,2,1,2,1,1,4,2,2,0,80,1,0,1,2,1,69,5,2,1,2,6,1,10,24,1.0
200500026375,2005,5,6,23:15,34244,1,1,2,3,1,3,2,3,0,67,1,0,1,2,1,16,0,0,0,0,4,1,10,1,1.0
201700036388,2017,4,2,18:25,77114,1,1,3,1,1,3,2,1,0,0,1,0,3,2,1,67,9,2,0,2,4,13,7,1,1.0
201900009820,2019,3,2,17:20,17256,1,1,1,1,1,3,2,1,0,0,1,0,1,2,1,83,5,2,0,2,1,1,10,17,1.0
200500077890,2005,12,3,12:25,27428,1,1,2,1,1,3,2,-1,0,58,1,0,1,2,1,60,5,0,0,0,0,13,7,17,1.0
201200060766,2012,5,3,18:15,97419,2,1,2,5,1,2,3,4,13,79,1,5,1,2,1,18,1,4,0,2,7,2,7,2,1.0
200700075024,2007,12,7,13:30,24243,1,1,1,1,3,3,2,2,0,58,2,0,1,2,1,42,9,0,0,2,9,1,7,15,1.0
201100005520,2011,6,4,11:30,79202,2,1,3,1,1,3,-1,1,0,75,1,5,1,2,1,42,9,2,0,2,8,0,7,17,1.0
201700012435,2017,12,6,23:45,27679,1,1,2,3,2,2,2,1,75,0,2,0,1,2,1,52,5,4,0,2,4,1,7,1,1.0
201600006483,2016,5,7,11:00,67233,1,1,1,1,1,3,2,1,0,56,1,0,1,2,1,53,5,2,0,2,1,1,7,13,1.0
201500009721,2015,4,7,10:45,37200,1,1,1,1,1,3,2,1,0,66,1,0,1,2,1,54,5,2,0,2,1,13,7,1,1.0
200800029942,2008,6,2,10:15,17385,1,1,2,1,1,3,2,1,0,50,1,0,1,2,2,85,5,0,0,2,4,1,7,1,1.0
200500042935,2005,7,5,13:05,87203,1,1,2,1,1,3,2,-1,0,73,1,0,1,2,1,57,5,0,0,2,4,1,7,2,1.0
200700073407,2007,11,4,15:00,16202,1,1,1,1,8,3,2,1,61,0,2,0,1,2,1,64,5,2,0,2,1,1,7,17,1.0
201500001301,2015,1,6,10:00,56014,1,1,2,1,1,3,2,1,0,0,2,0,1,2,1,81,5,1,14,0,4,15,7,1,1.0
201200060958,2012,1,2,15:15,97307,1,1,3,1,3,3,2,1,0,70,2,0,1,2,1,68,5,1,0,2,3,11,2,1,1.0
201600020841,2016,12,5,14:44,22113,2,1,7,1,1,4,2,2,0,80,1,0,5,2,1,63,5,9,0,0,1,1,0,0,
201300027008,2013,1,2,19:10,44190,2,1,2,5,2,4,3,1,0,0,2,0,1,2,1,33,0,4,0,0,4,1,10,1,1.0
201200003434,2012,11,2,16:15,17074,1,1,2,1,1,3,2,1,0,74,2,0,1,2,1,70,5,1,0,0,4,2,20,2,1.0
201600000837,2016,11,6,11:30,27655,1,1,3,1,1,3,2,1,0,560,1,0,1,2,1,77,5,2,0,2,1,9,7,1,1.0
201000018833,2010,7,2,16:00,56251,1,1,5,1,1,3,2,1,100,70,1,0,1,2,2,47,5,1,0,0,3,1,0,0,2.0
201400009756,2014,4,2,17:30,28335,1,1,3,1,7,3,2,2,0,70,1,0,1,2,1,83,5,9,0,2,3,13,7,2,1.0
201000023025,2010,1,2,17:20,13108,1,2,3,3,2,3,2,1,0,40,2,0,0,2,1,49,1,4,0,2,8,15,10,2,1.0
200900061315,2009,5,3,15:15,14685,2,1,1,1,1,3,2,2,0,66,1,0,1,2,1,57,5,2,0,2,1,1,31,5,1.0
200600069775,2006,11,3,10:10,88209,2,3,3,1,7,3,2,2,0,76,1,0,1,2,2,75,5,2,0,2,1,1,17,15,1.0
200600023596,2006,5,2,13:00,50512,1,2,3,1,1,3,2,1,60,0,1,0,1,2,1,12,5,2,0,2,0,15,14,1,1.0
202100038073,2021,5,4,16:53,86132,1,1,2,1,1,3,2,1,0,-1,1,0,1,2,1,78,5,0,0,2,4,2,10,2,1.0
200800013378,2008,3,4,16:00,74118,2,3,6,1,1,4,2,1,0,0,1,0,1,2,1,56,0,9,0,2,2,2,7,2,1.0
201800002837,2018,4,3,13:30,55366,1,1,2,1,7,3,2,1,0,0,1,0,1,2,2,66,5,2,0,0,4,0,7,2,1.0
200600003749,2006,1,3,15:50,94044,2,1,6,1,2,4,2,1,0,66,2,0,1,2,1,84,5,9,0,2,2,16,2,1,1.0
200600074318,2006,12,5,19:00,21342,1,1,1,3,5,3,2,1,0,70,1,0,1,2,1,76,5,0,0,2,3,23,7,0,1.0
201600006811,2016,12,4,13:45,68082,2,6,1,1,1,4,-1,1,30,0,1,5,1,2,1,74,5,2,0,2,8,19,7,23,1.0
202100003956,2021,9,4,08:20,75101,2,2,3,1,1,4,1,1,0,-1,1,0,1,2,1,2,2,0,0,2,8,1,14,16,1.0
201900048862,2019,7,2,09:10,56123,1,4,3,1,7,3,2,4,0,0,1,0,1,2,1,68,5,2,0,2,1,1,7,15,1.0
201600020946,2016,12,3,18:15,22187,1,1,1,3,1,3,3,2,11,122,1,0,5,2,1,39,3,2,0,2,1,1,2,1,1.0
201700010505,2017,9,6,10:10,13055,2,1,3,1,1,4,2,2,0,90,1,0,1,2,1,73,5,2,0,2,3,7,7,16,1.0
201800004928,2018,6,4,22:10,45253,1,2,3,2,1,3,2,1,0,0,1,0,1,2,1,17,5,2,0,9,2,19,7,1,1.0
